法人番号,法人名,郵便番号,本社所在地,資本金,従業員数,設立年月日,創業年,最終更新日
9010501038620,株式会社モノタス,1100005.0,東京都台東区上野３丁目１４番４号原沢ビル３Ａ,,,2015-10-01,,2023-06-14 00:00:00+09:00
5040003007769,合同会社サマウーマ・コンサルティング,1890002.0,東京都東村山市青葉町３丁目４６番地２７,,,2015-10-01,,2023-04-03 00:00:00+09:00
9010001170849,株式会社エキスパートビジネス,1020083.0,東京都千代田区麹町４丁目３−２９ＶＯＲＴ紀尾井坂１Ｆ,,,2015-10-01,,2025-07-17 00:00:00+09:00
6120001193602,ＡＣＣＯＲＤ株式会社,1600017.0,東京都新宿区左門町１番５−４０３号,,,2015-10-01,,2023-05-29 00:00:00+09:00
3010001170912,アガサ株式会社,1030026.0,東京都中央区日本橋兜町７番１号,,,2015-10-02,,2022-06-23 00:00:00+09:00
4010001170894,株式会社ウィシェア,1710021.0,東京都豊島区西池袋３丁目３０番４号Ｋ＆Ｈビル７Ｆ,,,2015-10-02,,2023-04-12 00:00:00+09:00
3011701019300,ラバンテック株式会社,1210061.0,東京都足立区花畑２丁目７−１５−４０８,,,2015-10-02,,2020-06-19 00:00:00+09:00
9012403002497,合同会社日本輸出管理研究所,1820021.0,東京都調布市調布ケ丘１丁目１番地３Ｅ１１６,,,2015-10-02,,2017-08-25 00:00:00+09:00
6010001170967,ＣｌｉｎＣｈｏｉｃｅ株式会社,1030004.0,東京都中央区東日本橋３丁目４番１号,,27.0,2015-10-05,,2020-09-04 00:00:00+09:00
2010801026075,株式会社サンライズ・Ｆ,1440056.0,東京都大田区西六郷１丁目１２番２２号多摩川パークスクエア９０７号室,,,2015-10-05,,2023-09-29 00:00:00+09:00
3010401099371,ＥＸＦＯ　ＪＡＰＡＮ株式会社,1000013.0,東京都千代田区霞が関３丁目２番６号東京倶楽部ビルディング１１階,,,2015-10-05,,2019-07-24 00:00:00+09:00
6010001170983,ユニバーサルマテリアルズインキュベーター株式会社,1040045.0,東京都中央区築地１丁目１２番２２号,,,2015-10-06,,2020-03-06 00:00:00+09:00
5010001171000,株式会社ｓｔａｒａ,1500001.0,東京都渋谷区神宮前６丁目１２番１８号,,,2015-10-06,,2019-06-24 00:00:00+09:00
4010001170985,ＰＯＮ株式会社,1040033.0,東京都中央区新川１丁目４番１１号,,,2015-10-06,,2019-05-14 00:00:00+09:00
9010401120882,株式会社エイコウ,1010041.0,東京都千代田区神田須田町１丁目２８番地フォーラス神田６階,,,2015-10-06,,2023-12-22 00:00:00+09:00
4011101074878,株式会社ＦｉｖｅＶａｉ,1510051.0,東京都渋谷区千駄ヶ谷５丁目２７番５号リンクスクエア新宿１６Ｆ,,,2015-10-14,,2022-07-11 00:00:00+09:00
5010601048630,株式会社ジョブクラウン,1050001.0,東京都港区虎ノ門１丁目１０−５−ＫＤＸ虎ノ門１丁目ビル１１Ｆ,,,2015-10-14,,2023-10-31 00:00:00+09:00
4011001107837,ザンシン株式会社,1010046.0,東京都千代田区神田多町２丁目９−６,,,2015-10-15,,2019-12-26 00:00:00+09:00
2010401121020,Ｋａｒｙｄｏ　ＴｈｅｒａｐｅｕｔｉＸ株式会社,1020082.0,東京都千代田区一番町６番地,,,2015-10-15,,2018-06-13 00:00:00+09:00
9011001107824,オーガニック・コミュニケーションズ株式会社,1040061.0,東京都中央区銀座６丁目１０番１号ＧＩＮＺＡＳＩＸ１３階,,,2015-10-15,,2020-02-07 00:00:00+09:00
6010001171206,株式会社クルービー,1040061.0,東京都中央区銀座３丁目１４番１３号,,,2015-10-15,,2015-10-30 00:00:00+09:00
6010401121017,アトリビュート株式会社,1080072.0,東京都港区白金３丁目１７番１０−１０６号,,,2015-10-15,,2015-10-27 00:00:00+09:00
8011001107809,株式会社ＡＲＫ,1690072.0,東京都新宿区大久保２丁目５番２０号,,,2015-10-15,,2025-04-21 00:00:00+09:00
5040001092474,エイムス株式会社,1150045.0,東京都北区赤羽１丁目７番９号赤羽第一葉山ビル４階,,,2015-10-15,,2020-11-20 00:00:00+09:00
3011001107846,シャーロット株式会社,1500042.0,東京都渋谷区宇田川町４１番２３号,,,2015-10-16,,2015-10-28 00:00:00+09:00
3012801016815,サンディ株式会社,1510051.0,東京都渋谷区千駄ヶ谷１丁目２９−４ＨＴ千駄ヶ谷ハウスＸ２０２,,,2015-10-16,,2024-12-06 00:00:00+09:00
4011003006319,合同会社ＦＵＮＳＯＢＩ,1020074.0,東京都千代田区九段南１丁目５−６りそな九段ビル５Ｆ,,,2015-10-19,,2020-01-08 00:00:00+09:00
3020001113291,株式会社ＪＶＣケンウッド・公共産業システム,1080075.0,東京都港区港南４丁目１番８号,,745.0,2015-10-20,,2023-11-21 00:00:00+09:00
4010001171397,インテグリカルチャー株式会社,1130033.0,東京都文京区本郷４丁目１番３号７Ｆ,,,2015-10-23,,2018-06-29 00:00:00+09:00
2010401121219,未来建築研究所株式会社,1010047.0,東京都千代田区内神田１丁目１８番１号イワカタビル７階,,,2015-10-23,,2019-04-05 00:00:00+09:00
1012401030689,株式会社ハーモニーワークス,1810013.0,東京都三鷹市下連雀４丁目５番２０号,,,2015-10-23,,2015-11-04 00:00:00+09:00
9010401121336,株式会社ビースポーク,1500002.0,東京都渋谷区渋谷２丁目２１番１号渋谷ヒカリエ８階ＭＯＶ,,,2015-10-25,,2021-01-29 00:00:00+09:00
4290001071792,福電資材株式会社,1070051.0,東京都港区元赤坂１丁目５番２５号,,,2015-10-27,,2021-04-12 00:00:00+09:00
9010801026135,株式会社市村建装,1440054.0,東京都大田区新蒲田２丁目１５番１１号,,8.0,2015-10-27,,2024-01-29 00:00:00+09:00
9011101075046,株式会社アコモ,1810013.0,東京都三鷹市下連雀３丁目２７番１号,,,2015-11-02,,2019-04-18 00:00:00+09:00
3011001108043,ＳＭＢＣ　ＧＭＯ　ＰＡＹＭＥＮＴ株式会社,1350061.0,東京都江東区豊洲２丁目２番３１号ＳＭＢＣ豊洲ビル,,,2015-11-02,,2021-12-24 00:00:00+09:00
5010001171677,スマートシティ企画株式会社,1010032.0,東京都千代田区岩本町１丁目９番８号第３ＦＫビル６階,,,2015-11-02,,2021-08-24 00:00:00+09:00
2011001108052,株式会社日総建,1510072.0,東京都渋谷区幡ヶ谷１丁目３４番１４号,,130.0,2015-11-02,,2018-05-15 00:00:00+09:00
1010901037031,株式会社ＰＬＯＴ,1580094.0,東京都世田谷区玉川３丁目１５番７号山田ビルＢ棟２０１号室,,,2015-11-02,,2015-11-12 00:00:00+09:00
4010501038773,株式会社ケイテック,1110025.0,東京都台東区東浅草２丁目２８番４号,,88.0,2015-11-09,,2020-12-14 00:00:00+09:00
8010401121543,株式会社ＮＥＸＴＯＵＲ,1500002.0,東京都渋谷区渋谷３丁目５番１６号渋谷三丁目スクエアビル２Ｆ,,,2015-11-11,,2022-12-08 00:00:00+09:00
1011101075128,株式会社アイディエーション,1500013.0,東京都渋谷区恵比寿４丁目４番６号,,,2015-11-11,,2024-12-04 00:00:00+09:00
3021001057818,株式会社ＰＢ工芸社,1030022.0,東京都中央区日本橋室町１丁目５番３号,,,2015-11-11,,2022-06-24 00:00:00+09:00
6012403002533,アストロジカ合同会社,1800004.0,東京都武蔵野市吉祥寺本町３丁目２番１３号ｃｏｍ・Ｃａｌｄｅｃｏｔｔ２０２号室,,,2015-11-12,,2018-01-23 00:00:00+09:00
7010001171816,プリベントメディカル株式会社,1030024.0,東京都中央区日本橋小舟町９番１８号,,,2015-11-13,,2018-04-17 00:00:00+09:00
8010003022693,ＰｗＣビジネスアシュアランス合同会社,1000004.0,東京都千代田区大手町１丁目１番１号大手町パークビルディング,,886.0,2015-11-16,,2022-06-14 00:00:00+09:00
7010401121651,株式会社アドメディカ,1040061.0,東京都中央区銀座８丁目１８番４号,,,2015-11-16,,2021-03-10 00:00:00+09:00
6010001171833,株式会社エスコ,1690074.0,東京都新宿区北新宿２丁目２１番１号,,,2015-11-16,,2018-07-03 00:00:00+09:00
6020001113644,株式会社晶晶,1070062.0,東京都港区南青山１丁目１３番５号南青山コーポ５０１,,,2015-11-16,,2023-04-05 00:00:00+09:00
4050001040128,Ｃｏｓｙｌａｂ　Ｊａｐａｎ株式会社,1010054.0,東京都千代田区神田錦町３丁目７−２東京堂錦町ビルデイング７−９Ｆ,,,2015-11-18,,2025-07-17 00:00:00+09:00
1011001108318,株式会社Ｂａｕｅｒ,1600023.0,東京都新宿区西新宿７丁目１８番１８号,,,2015-11-18,,2024-06-18 00:00:00+09:00
7130001056393,ＡＮＮＡＩ株式会社,1000005.0,東京都千代田区丸の内３丁目２番２号丸の内二重橋ビル,,,2015-11-19,,2023-08-24 00:00:00+09:00
1011001108342,株式会社アイザック・エデュケーション,1500041.0,東京都渋谷区神南１丁目１０番７号第２工業ビル５階,,,2015-11-19,,2019-06-12 00:00:00+09:00
3040001093012,株式会社３Ｓｕｎｎｙ,1030014.0,東京都中央区日本橋蛎殻町１丁目１３−７日本橋人形町プレイス２Ｆ,,,2015-11-20,,2022-07-14 00:00:00+09:00
8011001108419,株式会社イクイップ,1070062.0,東京都港区南青山２丁目２番１５号,,8.0,2015-11-25,,2022-01-25 00:00:00+09:00
5010701031668,株式会社アスマイル・コム,1410031.0,東京都品川区西五反田７丁目５−７空円閣３階,,,2015-11-25,,2022-03-02 00:00:00+09:00
2040001093079,日本空調株式会社,1030015.0,東京都中央区日本橋箱崎町１５番６号イーストワン箱崎３Ｆ,,6.0,2015-11-26,,2024-02-27 00:00:00+09:00
1490001008208,株式会社ＭＩＣＩＮ,1050003.0,東京都港区西新橋３丁目３番１号ＫＤＸ西新橋ビル４階,,,2015-11-26,,2024-12-27 00:00:00+09:00
3010401121829,セルソース株式会社,1500002.0,東京都渋谷区渋谷１丁目２３番２１号,1426474000.0,166.0,2015-11-30,,2023-11-08 00:00:00+09:00
6180001121235,株式会社ティアフォー,1400001.0,東京都品川区北品川１丁目１２番１０号ジャコムビル,,,2015-12-01,,2025-02-07 00:00:00+09:00
4010401121860,ＴａｋｅＭｅ株式会社,1050003.0,東京都港区西新橋１丁目１８番６号クロスオフィス内幸町６０５号,,,2015-12-01,,2022-09-21 00:00:00+09:00
4011001108471,ＥＮＧＡＷＡ株式会社,1060032.0,東京都港区六本木６丁目１０番１号,,57.0,2015-12-01,,2021-05-18 00:00:00+09:00
5011101075314,メディカルエッジ株式会社,1010041.0,東京都千代田区神田須田町１丁目７番８号,,,2015-12-01,,2023-09-07 00:00:00+09:00
3010001172124,株式会社ＪＡＣＫ,1110041.0,東京都台東区元浅草２丁目１１番６号,,,2015-12-01,,2016-11-14 00:00:00+09:00
7011401019076,株式会社スカイシーカー,1010043.0,東京都千代田区神田富山町２５番地,,,2015-12-01,,2018-04-24 00:00:00+09:00
8010401121873,株式会社ＮＥＵＴＲＡＬ　ＤＥＳＩＧＮ,1100014.0,東京都台東区北上野１丁目７番７号,,,2015-12-01,,2022-01-12 00:00:00+09:00
7010001172062,アミフィアブル株式会社,1530064.0,東京都目黒区下目黒１丁目８番１号ＡＲＣＯＴＯＷＥＲ６階,,,2015-12-01,,2025-03-28 00:00:00+09:00
6030001111770,株式会社ｉｄｉｏｍ,1730024.0,東京都板橋区大山金井町５６−１オリックス大山ビル５Ｆ,,,2015-12-04,,2020-04-30 00:00:00+09:00
6012801016936,株式会社イルミナ,1600022.0,東京都新宿区新宿２丁目３−１２光和ビル４０１号,,,2015-12-04,,2022-09-08 00:00:00+09:00
1010501038891,株式会社ＲＡＩＮ,1110034.0,東京都台東区雷門２丁目１１番９号,,,2015-12-04,,2022-07-27 00:00:00+09:00
8021001058010,株式会社ＩＧＬＯＯＯ,1050003.0,東京都港区西新橋１丁目１番１号ＷｅＷｏｒｋ日比谷ＦＯＲＴＴＯＷＥＲ,,12.0,2015-12-07,,2025-04-09 00:00:00+09:00
6010001172220,株式会社地域ワイヤレスジャパン,1010032.0,東京都千代田区岩本町２丁目１１番２号,,,2015-12-07,,2023-09-05 00:00:00+09:00
6011701019462,株式会社ＴＯＹＯＤＡＴＡ,1100016.0,東京都台東区台東２丁目３−９ＫＨビル８Ｆ,,,2015-12-07,,2025-05-28 00:00:00+09:00
3010001172306,メジャーヴィーナス・ジャパン株式会社,1360082.0,東京都江東区新木場４丁目２番２１号,,,2015-12-10,,2023-04-12 00:00:00+09:00
9010801026259,ビズブースト株式会社,1460083.0,東京都大田区千鳥１丁目１番２５−４０４号,,,2015-12-11,,2023-02-17 00:00:00+09:00
3010001172339,株式会社ＳｏＬａｂｏ,1510051.0,東京都渋谷区千駄ヶ谷５丁目２７番５号,,100.0,2015-12-11,,2025-02-12 00:00:00+09:00
5010401122131,株式会社ジャパン・リリーフ関東,1080023.0,東京都港区芝浦４丁目９番２５号,,,2015-12-11,,2018-06-22 00:00:00+09:00
9010001172408,株式会社ブライトデイズ,1050013.0,東京都港区浜松町２丁目２番１５号,,,2015-12-14,,2021-08-23 00:00:00+09:00
4010401122165,株式会社ポケットチェンジ,1080014.0,東京都港区芝４丁目３番５号３Ｆ,,,2015-12-14,,2018-10-15 00:00:00+09:00
9011001108698,オールステイ株式会社,1020083.0,東京都千代田区麹町４丁目７−５麹町ロイヤルビル２Ｆ株式会社エンノシタノチカラモチ内,,26.0,2015-12-14,,2020-07-29 00:00:00+09:00
7011701019486,株式会社ＭＯＣＡ,1030016.0,東京都中央区日本橋小網町１８番２０−８０６号,,,2015-12-15,,2019-01-17 00:00:00+09:00
2010901037278,株式会社Ａｓｓｉｓｔ　Ｐｒｏ,1560044.0,東京都世田谷区赤堤１丁目４３番１４−２１２号,,,2015-12-17,,2022-08-26 00:00:00+09:00
3010701031769,ハーチ株式会社,1030006.0,東京都中央区日本橋富沢町１０番１３号,,37.0,2015-12-17,,2018-10-24 00:00:00+09:00
3010401122307,株式会社ワークシフト研究所,1060044.0,東京都港区東麻布１丁目７番３号第二渡邊ビル７階,,,2015-12-21,,2020-03-09 00:00:00+09:00
9010501038959,株式会社ＩＫＫＩ,1400012.0,東京都品川区勝島１丁目１−１,,,2015-12-22,,2024-11-12 00:00:00+09:00
3011101075547,株式会社Ｐｏｗｅｒｆｕｌ,1710014.0,東京都豊島区池袋３丁目６８番２号１階Ｂ号,,,2015-12-24,,2021-01-15 00:00:00+09:00
5012303000885,不動産価格保証株式会社,1800012.0,東京都武蔵野市緑町３丁目７番８号,,,2015-12-24,,2020-03-26 00:00:00+09:00
7012403002581,合同会社市村,1840005.0,東京都小金井市桜町２丁目１２番３８号,,,2015-12-24,,2020-03-09 00:00:00+09:00
9010801026300,ユーロフィンクリニカルジェネティクス株式会社,1010065.0,東京都千代田区西神田３丁目８番１号,,,2015-12-24,,2023-05-17 00:00:00+09:00
3010001172636,株式会社ホクト,1700013.0,東京都豊島区東池袋２丁目３番７号,,,2015-12-25,,2019-02-05 00:00:00+09:00
5010001172634,ニッコンムービング株式会社,1040044.0,東京都中央区明石町６番２２号,,,2015-12-25,,2018-05-31 00:00:00+09:00
2010603006143,株式会社ＬＩＶＥＵＰ,1050011.0,東京都港区芝公園３丁目６番２２号Ｊ．Ｃ．ビルディング１階,,,2015-12-25,,2022-07-04 00:00:00+09:00
7011101075576,株式会社ノビアス,1920916.0,東京都八王子市みなみ野３丁目２番１３号ケンブリッジビル３０６,,,2015-12-25,,2021-12-02 00:00:00+09:00
6011501021222,株式会社Ｋｉｄｓ　Ｐｕｂｌｉｃ,1010053.0,東京都千代田区神田美土代町１１番地８,,,2015-12-28,,2023-12-15 00:00:00+09:00
7011101075601,株式会社ライズ,1030001.0,東京都中央区日本橋小伝馬町１７番１７号峰沢ビル５階,,8.0,2016-01-04,,2018-12-07 00:00:00+09:00
8020001114260,株式会社ツクイスタッフ,1010047.0,東京都千代田区内神田３丁目２３番５号,293171000.0,1528.0,2016-01-04,,2025-06-25 00:00:00+09:00
4010403014278,ステキコンテンツ合同会社,1040051.0,東京都中央区佃２丁目２−１０,,,2016-01-04,,2021-02-19 00:00:00+09:00
5011001108999,株式会社インフォステラ,1600023.0,東京都新宿区西新宿１丁目２６番２号,,,2016-01-04,,2021-01-15 00:00:00+09:00
8010401122459,株式会社プロジェクトホールディングス,1060041.0,東京都港区麻布台１丁目３番１号,50000000.0,,2016-01-04,,2024-11-18 00:00:00+09:00
2010403014288,Ｈ３Ｃ　Ｊａｐａｎ　Ｔｅｃｈｎｏｌｏｇｉｅｓ合同会社,1050001.0,東京都港区虎ノ門４丁目１番１３号ＰｒｉｍｅＴｅｒｒａｃｅＫＡＭＩＹＡＣＨＯ３階３０３,,,2016-01-05,,2021-04-16 00:00:00+09:00
4010001172858,ストラクチュアルライン株式会社,1010022.0,東京都千代田区神田練塀町６６番地ヴィラージュ・ド・クロシェビル３Ｆ,,,2016-01-06,,2024-01-24 00:00:00+09:00
